CustomerID,CustomerName,PrimoCustomer,RegionID
4115,Maxwell Santos,No,4
4116,Jadyn Holmes,No,5
4117,James Faulkner,No,4
4118,Elvis Todd,No,4
4119,Aydin Francis,No,7
4120,Trevin Padilla,No,7
4121,August Nguyen,No,3
4122,Julien Clay,Yes,3
4123,Mallory Arnold,Yes,3
4124,Roy Arias,No,3
4125,Alani Morris,No,3
4126,Vaughn Arroyo,No,3
4127,Jaylene Vaughn,No,3
4128,Zayden Rodgers,Yes,3
4129,Amani Preston,No,3
4130,Elliott Ball,No,3
4131,Brianna Parker,Yes,3
4132,Alfonso Blanchard,No,3
4133,Reid Myers,Yes,3
4134,Clara Ashley,No,3
4135,Jordyn Odonnell,Yes,3
4136,Bridger Cervantes,No,3
4137,Alfonso Lynn,No,3
4138,Jayvion Hutchinson,No,3
4139,Jakobe Haynes,No,3
4140,Roy Ramirez,Yes,3
4141,Christian Meyers,No,3
4142,Quinn Reilly,Yes,3
4143,Journey Thornton,No,3
4144,Jaylen Mcknight,Yes,3
4145,Destinee Dennis,No,3
4146,Aedan Ayala,No,3
4147,Alex Allen,No,3
4148,Nathaly Myers,No,3
4149,Nathaly Bradley,No,3
4150,Marilyn Padilla,Yes,3
4151,Brianna Figueroa,No,3
4152,Elliott Avila,No,3
4153,Aedan Avila,No,3
4154,Aylin Hanson,Yes,3
4155,Luka Clay,No,3
4156,Marilyn Haley,No,6
4157,August Haynes,Yes,6
4158,Yasmine Bullock,No,2
4159,Christian Frederick,Yes,6
4160,Jordyn Carson,No,7
4161,Bridger Nolan,Yes,6
4162,Chana Richardson,No,6
4163,Winston Jacobson,No,2
4164,Carina Hale,No,7
4165,Brycen Bryan,Yes,6
4166,Reid Jacobson,No,6
4167,Roy Barnett,No,6
4168,Aydin Olson,No,7
4169,Rachael Harper,No,7
4170,Anderson Blanchard,No,3
4171,Braelyn Faulkner,Yes,3
4172,Aylin Kennedy,No,3
4173,Ayana Bullock,Yes,2
4174,Elias Barnett,Yes,7
4175,Destiny Cordova,Yes,6
4176,Bridger Harper,No,2
4177,Lilliana Mack,No,2
4178,Catalina Faulkner,No,6
4179,Elias Thornton,No,3
4180,Jaylene Sweeney,No,3
4181,Anahi Bennett,No,3
4182,Paloma Christian,Yes,3
4183,Braiden Bryan,Yes,3
4184,Alisson Hickman,Yes,3
4185,Audrina Whitney,No,3
4186,Julien Mcfarland,No,3
4187,Yahir Huff,No,3
4188,Karla Rose,No,2
4189,Shaylee Kramer,No,7
4190,Jacey Mack,Yes,7
4191,Vance Rodgers,No,6
4192,Winston Sweeney,Yes,6
4193,Rebekah Diaz,Yes,3
4194,Winston Moss,Yes,6
4195,Aydan Byrd,No,6
4196,Hillary Barnett,Yes,6
4197,Ayana Clay,Yes,6
4198,Katie Arnold,No,2
4199,Julien Mack,No,6
4200,Brianna Hanna,No,6
4201,Jaylynn Bullock,No,6
4202,Jaiden Short,No,2
4203,Daniel Rosales,Yes,6
4204,Alani Ayala,No,6
4205,Marely Santos,No,3
4206,Timothy Keller,No,3
4207,Nathaly Meyer,Yes,3
4208,Macie Arnold,No,3
4209,Zoey Stephens,Yes,3
4210,Makayla Vaughn,No,3
4211,Mariana Haley,No,3
4212,Abigayle Cordova,Yes,3
4213,Alaina James,Yes,3
4214,Alani Parker,Yes,3
4215,Alivia Mays,Yes,3
4216,Maverick Thornton,No,3
4217,Jaylene Pratt,No,3
4218,Macie Erickson,Yes,3
4219,Makayla Ball,No,3
4220,Juan Clay,No,3
4221,Paula Santos,No,3
4222,Esteban Santos,No,3
4223,Alivia Little,Yes,3
4224,Brianna Haynes,No,3
4225,Amani Cooley,Yes,3
4226,Dalton Hanson,No,3
4227,Emery Edwards,No,3
4228,Dalton Haynes,Yes,3
4229,Sariah Horton,Yes,3
4230,Karla Hooper,No,3
4231,Saige Lara,No,3
4232,Braelyn Santos,Yes,3
4233,Paloma Rice,No,3
4234,Quentin Smith,No,3
4235,Azaria Novak,No,3
4236,Malachi Cooley,Yes,3
4237,Frederick Hicks,No,3
4238,Marley Arnold,No,3
4239,Katie Cantu,No,3
4240,Marley Shelton,No,3
4241,Julius Bennett,No,3
4242,Ray Crosby,No,3
4243,Christian Erickson,No,3
4244,Vanessa Jacobson,Yes,7
4245,Mariana Clay,Yes,2
4246,Lorena Cordova,No,6
4247,Lilliana Mcgee,No,6
4248,Haiden Sweeney,Yes,7
4249,Brianna Garrison,No,7
4250,Jaquan Thornton,No,6
4251,Ryland Patel,No,6
4252,Aedan Hicks,Yes,2
4253,Emery Cantu,No,7
4254,Jasmin Weiss,No,3
4255,Nathaly Vang,No,9
4256,James Meyer,No,6
4257,Paityn Short,No,6
4258,Katie Figueroa,No,7
4259,Aurora Ramirez,No,7
4260,Jovany Browning,No,6
4261,Jaylin Christian,No,6
4262,Vaughn Chandler,No,3
4263,Jaiden Shelton,No,3
4264,Hailee Morris,No,3
4265,Karla Rodgers,No,3
4266,Catalina Barnett,No,3
4267,Jaylynn Ross,No,3
4268,Catalina Francis,Yes,3
4269,Carissa Schwartz,No,3
4270,Audrina Moss,No,7
4271,Dalton Owens,No,7
4272,Jax Randall,Yes,7
4273,Julius Rodgers,No,7
4274,Hailee Ross,No,6
4275,Vanessa Smith,No,6
4276,Bailey Cervantes,No,6
4277,Rebekah Whitney,No,6
4278,Jordyn Hood,No,6
4279,Sariah Shelton,No,6
4280,Karla Sweeney,No,6
4281,Braelyn Yates,Yes,6
4282,Vance Faulkner,No,6
4283,Jasper Little,No,6
4284,Luka Baxter,Yes,2
4285,Rachael Browning,No,6
4286,Thomas Mcdonald,No,6
4287,Jordyn Ashley,No,7
4288,Rachael Smith,Yes,7
4289,Lorenzo Preston,Yes,6
4290,Carissa Barnett,Yes,6
4291,Trevin Yates,No,7
4292,Quentin Munoz,No,2
4293,Alisson Weiss,No,7
4294,Emery Jenkins,No,7
4295,Peyton Patel,No,7
4296,Paula Dunn,No,6
4297,Maximo Meadows,No,6
4298,Mason Hutchinson,No,7
4299,Hana Sweeney,No,7
4300,Peyton Erickson,No,7
4301,Alaina Short,No,7
4302,Aedan Whitney,No,6
4303,Marley Huff,No,6
4304,Nathaly Hooper,No,6
4305,Hillary Yates,No,2
4306,Tiffany James,No,6
4307,Ryland Bryan,No,7
4308,Aurora Hooper,No,6
4309,Emery Frederick,Yes,6
4310,Aurora Acosta,No,6
4311,Lorenzo Faulkner,No,2
4312,Meghan Hooper,No,7
4313,Ryker Byrd,No,6
4314,Belen Rojas,Yes,7
4315,Braiden Harper,Yes,6
4316,Karli Acosta,No,7
4317,Thomas Short,No,6
4318,Audrina Meyers,No,6
4319,Thomas Meyers,No,7
4320,Aurora Novak,No,6
4321,Sabrina Ramirez,No,7
4322,Lilly Haley,No,6
4323,Jax Gonzales,No,7
4324,Maxim Lynn,Yes,2
4325,Misael Odom,No,1
4326,Jaylan Lynn,No,7
4327,Ulises York,No,6
4328,Sandra Diaz,No,6
4329,Vaughn Carson,No,6
4330,Aurora Haley,Yes,6
4331,Hana Ramirez,No,7
4332,Elvis Morris,No,7
4333,Sidney Baxter,Yes,7
4334,Dustin Erickson,No,6
4335,Azaria Harper,No,2
4336,Haiden Bullock,No,7
4337,Celia Parsons,No,6
4338,Clara Chandler,Yes,6
4339,Hugh Crosby,Yes,6
4340,Rudy Brandt,No,6
4341,Rebekah Cantu,No,2
4342,Ayana Weiss,No,6
4343,Jasper Murillo,Yes,6
4344,Jacey Frederick,Yes,6
4345,Jadyn Odom,No,6
4346,Jaylen Arroyo,No,6
4347,Vaughn Norman,No,6
4348,Carina Parsons,No,6
4349,Skyler Sherman,Yes,7
4350,Elvis Diaz,Yes,6
4351,Macie Hickman,No,7
4352,Skyler Huff,No,7
4353,Zoe Munoz,No,4
4354,Timothy Whitaker,Yes,7
4355,Brycen Nguyen,No,7
4356,Skyler Arroyo,Yes,5
4357,Maxim Meza,No,4
4358,Anderson Ashley,No,4
4359,Frederick Figueroa,No,6
4360,Haiden Mcdaniel,No,7
4361,Anahi Adams,Yes,6
4362,Braiden Whitaker,No,6
4363,Jakobe Santos,Yes,2
4364,Jacey Owens,No,2
4365,Yasmine Conner,No,7
4366,Anderson Dunn,Yes,6
4367,Jax Kennedy,No,6
4368,Roy James,No,7
4369,Nathaly James,No,6
4370,August Randall,No,7
4371,Shaylee Rodgers,No,7
4372,Esteban Hanson,No,7
4373,Sandra Hanna,Yes,7
4374,Chase Serrano,No,7
4375,Chana Shelton,Yes,6
4376,Cecilia Cervantes,Yes,6
4377,Demetrius Avila,No,2
4378,Vanessa Mays,Yes,2
4379,Alaina Barker,No,2
4380,Maximo Cervantes,No,6
4381,Quintin Adams,No,7
4382,Destiny Murillo,No,7
4383,Aydin Parsons,Yes,6
4384,Elvis Hodge,No,6
4385,Karla Jenkins,No,7
4386,Malachi Ross,No,7
4387,Macie Mccarty,Yes,7
4388,August Allen,No,6
4389,Audrina Lara,Yes,6
4390,James Acosta,No,6
4391,Aydan Whitehead,Yes,7
4392,Hana Mcknight,No,2
4393,Paloma Patel,No,6
4394,Carissa Olson,No,6
4395,Maximo Griffin,No,6
4396,Alex Byrd,Yes,2
4397,Jayvion James,No,7
4398,Rebekah Barber,Yes,6
4399,Julius Andrade,Yes,6
4400,Frederick Holmes,No,6
4401,Ryland Griffin,No,6
4402,Paityn Woodard,Yes,6
4403,Dustin Rice,Yes,2
4404,Alexandra Mcgee,No,6
4405,Zoey Mcgee,Yes,6
4406,Haiden Figueroa,Yes,6
4407,Carissa Cooley,No,7
4408,Makayla Myers,No,7
4409,Timothy Figueroa,Yes,6
4410,Sariah Keller,Yes,7
4411,Braiden Smith,No,6
4412,Cooper Ashley,No,6
4413,Amani Figueroa,No,6
4414,Alessandro Christian,No,2
4415,Paityn Patel,Yes,6
4416,Elliott Rice,No,7
4417,Rachael Olson,Yes,7
4418,Maxwell Meyers,No,6
4419,Cooper Cooley,Yes,2
4420,Alani Woodard,No,7
4421,Sabrina Padilla,Yes,7
4422,Thomas Wyatt,Yes,7
4423,Cecilia Holmes,No,7
4424,Destiny Yates,No,7
4425,Lorena Rose,No,6
4426,Catalina Ross,No,3
4427,Alfonso Kramer,No,3
4428,Sariah Bennett,No,6
4429,Marely Cervantes,No,6
4430,Jordyn Bowman,Yes,6
4431,Brycen Arroyo,No,7
4432,Cecilia Whitney,No,6
4433,Paityn Harper,No,6
4434,Braiden Bennett,No,6
4435,Shaylee Parker,No,3
4436,Amani Anthony,Yes,3
4437,Rebekah Faulkner,No,3
4438,Kali Ashley,No,3
4439,Sariah Wise,No,3
4440,Sabrina Campbell,No,3
4441,Alexus Avila,No,7
4442,Phoebe Hanson,No,7
4443,Quintin Dennis,Yes,5
4444,Paula Whitney,No,4
4445,Frederick Vang,Yes,7
4446,Sidney Mack,Yes,5
4447,Jakobe Kennedy,No,5
4448,Journey Bryan,No,5
4449,Vaughn Reilly,Yes,7
4450,Jaylen Andrade,Yes,7
4451,Saige Little,Yes,5
4452,Maxwell Conner,No,5
4453,Misael Acosta,No,5
4454,Dustin Meza,Yes,7
4455,Rhys Beck,No,4
4456,Maximo Patel,Yes,5
4457,Reilly York,Yes,4
4458,Maximo Parker,Yes,4
4459,Juan Cervantes,Yes,4
4460,Tiffany Meyer,No,4
4461,Jaylin Andrade,No,4
4462,Vance Lane,Yes,7
4463,Phoebe Stephens,No,5
4464,Julien Hickman,Yes,5
4465,Lilly Meza,Yes,3
4466,Jaylene Acosta,No,3
4467,Roy Ball,Yes,6
4468,Chana Dunn,No,6
4469,Trevin Browning,No,2
4470,Duncan Kramer,No,6
4471,Franco Mccarty,No,6
4472,Katie Meadows,Yes,6
4473,Vaughn Cervantes,No,7
4474,Yasmine Frederick,Yes,6
4475,Maxim Meadows,No,6
4476,Makayla Parker,Yes,6
4477,Jaylin Gonzales,No,6
4478,Braelyn Arias,No,6
4479,Marley Nolan,No,2
4480,Phoebe Shelton,No,7
4481,Kali Hanna,No,6
4482,Dalton Crosby,Yes,6
4483,Jayvion Beck,No,6
4484,Camren Ball,No,6
4485,Clara Mays,No,6
4486,Yahir Mcdonald,No,6
4487,Braiden Odonnell,No,7
4488,Alexandra Todd,No,6
4489,Roy Nolan,Yes,2
4490,Malachi Reilly,No,7
4491,Nathaly Arias,No,2
4492,Alex Dennis,No,9
4493,Abigayle Hodge,Yes,7
4494,Franco Moss,No,7
4495,Jayvion Rice,No,2
4496,Haiden Meyers,No,6
4497,Carissa Keller,No,6
4498,Alfonso Smith,Yes,6
4499,Clara Clay,No,2
4500,Marely Erickson,No,7
4501,Alexus Kramer,No,6
4502,Alexus Adams,Yes,6
4503,Vaughn Meyer,No,7
4504,Emery Weiss,No,7
4505,Elvis Faulkner,No,7
4506,Luka Chandler,No,7
4507,Lilliana Barber,Yes,6
4508,Marilyn Shelton,No,2
4509,Javon James,No,7
4510,Jacey Cervantes,No,7
4511,Jayvion Richardson,Yes,7
4512,Sabrina Todd,No,2
4513,Jaylin Wyatt,No,7
4514,Aydin Meyer,No,7
4515,Frederick Jenkins,Yes,7
4516,Gwendolyn Arnold,No,7
4517,Amani Smith,No,6
4518,Cecilia Brandt,No,6
4519,Mallory Wyatt,No,6
4520,Lilly Schwartz,Yes,7
4521,Marely Baxter,No,6
4522,Timothy Anthony,No,6
4523,Alisson Lane,No,7
4524,Maxim Brandt,No,7
4525,Duncan Woodard,No,7
4526,Mallory Crosby,Yes,6
4527,Sandra Short,No,2
4528,Alani Andrade,No,6
4529,Carina Arias,No,7
4530,Alfonso Wise,Yes,7
4531,Aydin Sweeney,Yes,2
4532,Abram Bennett,No,7
4533,Vanessa Whitehead,No,6
4534,Belen James,No,6
4535,Jordyn Glover,No,7
4536,Sandra Gutierrez,Yes,6
4537,Rhys Edwards,Yes,2
4538,Aydan Rose,Yes,6
4539,Elvis Parker,No,6
4540,Hugh Glover,No,6
4541,Aurora Yates,No,6
4542,Brycen Christian,No,6
4543,Alani Dennis,No,6
4544,Sabrina Rosales,Yes,2
4545,Ayana Whitaker,No,6
4546,Ulises Barnett,No,6
4547,Gwendolyn Myers,Yes,7
4548,Javon Arnold,No,6
4549,Demetrius Bullock,No,6
4550,Camren Schwartz,Yes,2
4551,Dalton Olson,No,7
4552,Zayden Shelton,No,7
4553,Quintin Barber,No,7
4554,Roy Sherman,Yes,6
4555,Daniel Faulkner,No,6
4556,Lilly Thornton,No,6
4557,Jayvion Morris,Yes,2
4558,Chana Meadows,No,6
4559,Duncan Bowman,Yes,7
4560,Ulises Bullock,No,2
4561,Amani Walton,No,7
4562,Shaylee Meyer,Yes,7
4563,Alani Ramirez,Yes,7
4564,Paityn Mcknight,No,7
4565,Jasper Cordova,No,2
4566,Reid Vaughn,No,7
4567,Frederick Browning,No,2
4568,Yahir Blanchard,No,2
4569,Yahir Dennis,Yes,6
4570,Micah Hutchinson,Yes,7
4571,Dalton Reilly,Yes,6
4572,Aylin Novak,No,2
4573,Sariah Thornton,No,2
4574,Vanessa Cervantes,No,7
4575,Rhys Munoz,Yes,6
4576,Marilyn Wyatt,Yes,3
4577,Marely Gutierrez,No,3
4578,Jadyn Hickman,Yes,3
4579,Saige Cervantes,Yes,3
4580,Karli Brandt,No,3
4581,Reid Munoz,No,3
4582,Maxim Mccarty,No,3
4583,Aydan Meyer,No,3
4584,Sidney Short,Yes,3
4585,Alessandro Costa,No,3
4586,Hailee Acosta,No,3
4587,Quentin Sweeney,No,3
4588,Jaylene Mccarty,Yes,3
4589,Maximo Hanson,No,3
4590,Destiny Nolan,No,3
4591,Jaiden Clay,No,3
4592,Roy Mack,Yes,3
4593,Juan James,No,3
4594,Jaylynn Mcknight,Yes,3
4595,Alfonso Rosales,No,3
4596,Jaylen Novak,No,3
4597,Trevin James,No,3
4598,Ryland Vang,No,3
4599,Hayley Sloan,No,3
4600,Julien Odom,No,3
4601,Peyton Costa,No,3
4602,Meghan Clay,No,3
4603,Zoe Haynes,No,3
4604,Abram Kennedy,No,3
4605,Bailey Rosales,Yes,3
4606,Sabrina Adams,No,3
4607,Dalton Ashley,No,3
4608,Christian Rose,Yes,3
4609,Kali Gutierrez,No,4
4610,Maxim Sherman,No,5
4611,Jakobe Ashley,No,7
4612,Marely Francis,No,5
4613,Franco Bowman,No,7
4614,Maxwell Arias,No,5
4615,Jasmin Schwartz,Yes,7
4616,Cecilia Woodard,No,7
4617,Jovany Rosales,No,5
4618,Malachi Bullock,Yes,5
4619,James Morris,No,4
4620,Celia Novak,No,7
4621,Nathaly Kennedy,No,7
4622,Alessandro Parks,No,7
4623,Roy Richardson,No,4
4624,Gwendolyn Benton,Yes,5
4625,Maxim Lara,No,5
4626,Javon Bowman,No,4
4627,James Beck,No,4
4628,Marley Cantu,No,4
4629,Elias Meadows,No,4
4630,Jaylynn Jacobson,No,4
4631,Chase Clay,Yes,7
4632,Vanessa Hood,No,7
4633,Paityn Randall,Yes,7
4634,Sabrina Smith,No,4
4635,Mason Dunn,Yes,7
4636,Jadyn Campbell,No,7
4637,Misael Rodgers,No,4
4638,Sidney Gonzales,No,5
4639,Marilyn Haynes,No,7
4640,Phoebe Myers,No,3
4641,Vaughn Holmes,Yes,3
4642,Rebekah Weiss,Yes,3
4643,Peyton Horton,No,3
4644,Vaughn Moss,No,3
4645,Trevin Ashley,No,3
4646,Jasper Ayala,Yes,3
4647,Alivia Frederick,No,3
4648,Alaina Christian,Yes,3
4649,Jakobe Byrd,Yes,3
4650,Anahi Conner,No,4
4651,Jaiden Gonzales,Yes,5
4652,Paloma Rojas,No,5
4653,Peyton Sawyer,No,7
4654,Braiden Cantu,No,7
4655,Quinn Anthony,No,5
4656,Tiffany Morris,No,4
4657,Hillary Keller,No,4
4658,Alex Hickman,No,7
4659,Jaquan Richardson,No,5
4660,Lilliana Bullock,No,4
4661,Jasper Santos,Yes,7
4662,Roy Kennedy,No,7
4663,Christian Arroyo,No,7
4664,Paloma Ho,No,5
4665,Haiden Christian,Yes,4
4666,Gwendolyn Morris,No,5
4667,Julien Odonnell,No,5
4668,Rachael Adams,No,4
4669,Journey Vang,No,7
4670,Jordyn Lane,Yes,7
4671,Ryland Blanchard,No,5
4672,Alexus Glover,No,7
4673,Vance Kramer,No,4
4674,Cecilia Vaughn,No,5
4675,Jax Vang,Yes,4
4676,Tiffany Garrison,Yes,4
4677,Makayla Hale,No,5
4678,Jasper Hickman,No,5
4679,Haiden Buckley,Yes,5
4680,Marley Christian,Yes,5
4681,Lilly Vang,No,4
4682,Alisson Little,No,7
4683,Clara Sawyer,No,4
4684,Azaria Odonnell,No,4
4685,Hayley Arnold,Yes,4
4686,Jaylene Bennett,No,4
4687,Jadyn Dennis,No,7
4688,Lilly Moss,No,5
4689,Jaquan Rose,No,5
4690,Alani Haley,No,4
4691,Jordyn Todd,No,7
4692,Shaylee Todd,No,7
4693,Nathaly Walton,Yes,7
4694,Sandra Sloan,No,4
4695,Abram Keller,No,7
4696,Peyton Ho,No,7
4697,Maxim Olson,No,5
4698,Jaquan Olson,No,4
4699,Jakobe Gonzales,Yes,4
4700,Paula Kramer,No,7
4701,Franco Whitaker,No,5
4702,Jayvion Murillo,No,7
4703,Alfonso Morris,Yes,7
4704,Jaylen Jacobson,No,4
4705,Mariana Mack,No,4
4706,Reilly Ross,Yes,4
4707,Carina Diaz,No,5
4708,Destinee Glover,No,4
4709,Cecilia Edwards,No,4
4710,Hana Parker,No,5
4711,Alivia Norman,Yes,5
4712,Javon Morris,No,7
4713,Azaria Mays,Yes,7
4714,Jaylin Todd,No,7
4715,Jacey Rose,No,5
4716,Cooper Lynn,No,3
4717,Cooper Hodge,Yes,3
4718,Camren Parsons,No,3
4719,Zayden Olson,No,3
4720,Jakobe Walton,Yes,3
4721,Abram Sawyer,No,3
4722,Rebekah Cervantes,No,3
4723,Brianna Gutierrez,Yes,3
4724,Belen Gutierrez,No,3
4725,Jayvion Meza,No,3
4726,Mariana York,No,3
4727,Maxim Yates,No,3
4728,Jaylen Edwards,Yes,3
4729,Juan Rice,No,3
4730,Zayden Costa,No,3
4731,Marely Murillo,No,3
4732,Alexus Jenkins,No,3
4733,Timothy York,No,3
4734,Bridger Randall,No,3
4735,Alessandro Holmes,No,3
4736,Lilliana York,No,3
4737,Sariah Meadows,Yes,6
4738,Alexandra Sweeney,No,7
4739,Jasmin Hodge,No,6
4740,Celia Whitehead,No,6
4741,Lorenzo Hickman,No,7
4742,Phoebe Schwartz,No,6
4743,Alex Mcdonald,No,6
4744,Ryker Sherman,Yes,7
4745,Paula Wise,No,7
4746,Jaylin Randall,No,7
4747,Katie Short,No,7
4748,Braelyn Sweeney,No,6
4749,August James,Yes,2
4750,Belen Rose,No,7
4751,Hailee Cordova,No,6
4752,Abram Dunn,Yes,3
4753,Marely Vang,No,3
4754,Alisson Wise,No,3
4755,Haiden Dunn,No,3
4756,Duncan Odonnell,No,3
4757,Jacey Short,Yes,3
4758,Misael Myers,No,3
4759,Franco Horton,No,3
4760,Peyton Moss,No,7
4761,Javon Garrison,No,2
4762,Aedan Hale,No,2
4763,Bridger Rosales,No,2
4764,Dustin Arnold,Yes,7
4765,Alivia Sawyer,No,3
4766,Alfonso Reilly,Yes,3
4767,Brycen Hutchinson,No,3
4768,Journey Diaz,No,3
4769,Anderson Clay,No,6
4770,Braiden Jacobson,No,6
4771,Sidney Brandt,No,6
4772,Micah Meadows,No,7
4773,Aurora Hale,No,6
4774,Paula Francis,No,6
4775,Azaria Padilla,Yes,7
4776,Thomas Conner,Yes,7
4777,Reilly Hodge,No,6
4778,Aedan Mcgee,No,7
4779,Carina Nolan,Yes,7
4780,Skyler Mccarty,Yes,7
4781,Christian Vaughn,Yes,6
4782,Clara Holmes,No,6
4783,Quentin Hicks,No,7
4784,Dustin Cervantes,Yes,3
4785,Cecilia Parks,No,3
4786,Clara Benton,No,3
4787,Jaquan Mays,No,3
4788,Zoey Little,Yes,3
4789,Maxim Norman,No,3
4790,Rudy Vaughn,Yes,3
4791,Nathaly Reed,No,3
4792,Paula Parsons,No,3
4793,Frederick Lara,No,3
4794,Chana Mays,Yes,3
4795,Timothy Patel,No,3
4796,Zoe Vaughn,Yes,3
4797,Jayvion Crosby,No,3
4798,Demetrius Nguyen,No,3
4799,Paityn Ramirez,Yes,3
4800,Elliott Ross,Yes,3
4801,Yasmine Benton,No,3
4802,Karla Campbell,Yes,3
4803,Karla Baxter,No,3
4804,Elias Mcfarland,Yes,3
4805,Lilliana Garrison,No,3
4806,Roy Hickman,No,3
4807,Jax Christian,No,3
4808,Jasmin Gray,Yes,3
4809,Alfonso Whitney,Yes,3
4810,Saige Arnold,No,3
4811,Vaughn Olson,No,3
4812,Sidney Serrano,No,3
4813,Yasmine Acosta,No,3
4814,Brycen Whitney,No,6
4815,Cecilia Meyers,No,6
4816,Esteban Mccarty,Yes,2
4817,Destinee Browning,No,2
4818,Thomas Barnett,No,7
4819,Nathaly Edwards,Yes,7
4820,Marilyn Mcdonald,No,7
4821,Sandra Ross,No,7
4822,Jacey Huff,Yes,6
4823,Reid Bowman,Yes,3
4824,Hugh Mccarty,No,3
4825,Esteban Lane,No,6
4826,Paloma Sherman,No,7
4827,Micah Figueroa,Yes,2
4828,Sidney Shelton,Yes,7
4829,Mallory Meadows,Yes,3
4830,Alivia Hutchinson,Yes,3
4831,Rudy Holmes,No,3
4832,Lilly Ashley,No,3
4833,Zoey Byrd,No,3
4834,Karla Parks,No,3
4835,Trevin Whitaker,No,7
4836,Hana Erickson,No,6
4837,Emery Meza,No,6
4838,Jasper Vang,Yes,7
4839,Jadyn Short,No,6
4840,Lilly Parks,Yes,6
4841,Zayden Lara,No,7
4842,Karli Browning,Yes,6
4843,Marely Lara,Yes,7
4844,Karli Barnett,No,7
4845,Misael Ho,No,6
4846,Aylin Mcknight,No,7
4847,Jaylen Myers,Yes,2
4848,Trevin Meyers,No,2
4849,Alex Mcgee,No,7
4850,Carina Vang,No,7
4851,Quentin Barker,Yes,2
4852,Vaughn Lane,Yes,7
4853,Duncan Novak,No,6
4854,Abram Sweeney,No,6
4855,Frederick Stephens,No,6
4856,Elvis Baxter,Yes,6
4857,Trevin Mays,No,2
4858,Brianna Ball,Yes,6
4859,Jakobe Rice,No,6
4860,Aurora Hutchinson,No,2
4861,James Cervantes,No,7
4862,Sariah Myers,No,6
4863,Alessandro Cervantes,No,6
4864,Lorena Woodard,No,2
4865,Reilly Munoz,No,2
4866,Catalina Barker,No,6
4867,Sandra Weiss,No,2
4868,Macie Bennett,No,7
4869,Juan Shelton,No,2
4870,Esteban Huff,No,7
4871,Vaughn Whitaker,Yes,7
4872,Hillary Whitney,No,7
4873,Makayla York,No,2
4874,Audrina Short,Yes,6
4875,Elliott Lara,No,2
4876,Thomas Horton,No,6
4877,Brycen Short,Yes,2
4878,James Christian,No,6
4879,Chase Sherman,Yes,2
4880,Marilyn Campbell,No,2
4881,Reid Patel,No,7
4882,Malachi Short,No,2
4883,Chana Whitney,No,7
4884,Marely Richardson,Yes,6
4885,Audrina Francis,Yes,6
4886,Jasmin Wyatt,No,7
4887,Ray Cordova,No,6
4888,Amani Moss,No,7
4889,Hana Arroyo,No,7
4890,Jaylene Faulkner,No,2
4891,Rudy Gonzales,Yes,6
4892,Paityn Cantu,Yes,6
4893,Camren Myers,Yes,7
4894,Amani Carson,No,7
4895,Micah Cantu,No,7
4896,Rebekah Little,No,6
4897,Karli Little,Yes,6
4898,Aydin Todd,Yes,6
4899,August Dennis,No,7
4900,Jaylynn Cooley,No,6
4901,Zoey Faulkner,No,2
4902,Amani Odonnell,No,7
4903,Juan Wise,Yes,7
4904,Braiden Hooper,No,6
4905,Elias Mays,No,6
4906,Trevin Cervantes,No,2
4907,Jadyn Rose,Yes,2
4908,Chase Reilly,Yes,7
4909,Jovany Bradley,Yes,6
4910,Shaylee Brandt,Yes,6
4911,Alexus Parsons,No,6
4912,Jayvion Padilla,Yes,7
4913,Shaylee Ross,No,6
4914,Aydin Hood,No,2
4915,Timothy Moss,No,7
4916,Rebekah Santos,No,6
4917,Jaiden Hood,Yes,2
4918,Lilly Beck,Yes,2
4919,James Odonnell,No,7
4920,Duncan Adams,No,7
4921,August Benton,Yes,5
4922,Azaria Acosta,No,5
4923,Demetrius Erickson,Yes,7
4924,Jordyn Rice,No,5
4925,Elvis Reed,No,5
4926,Luka Kramer,Yes,5
4927,Quinn Hooper,No,4
4928,Zoe Carson,Yes,4
4929,Alani Schwartz,No,4
4930,Emery Walton,No,7
4931,Hailee Wise,No,5
4932,Aedan Hood,No,5
4933,Luka Whitaker,Yes,4
4934,Karli Kennedy,No,7
4935,Hailee Meyer,No,7
4936,Cecilia Arnold,No,7
4937,Dalton Little,Yes,7
4938,Hillary Mcknight,Yes,7
4939,August Schwartz,No,7
4940,Hana Mack,No,7
4941,Phoebe Richardson,No,7
4942,Rudy Kramer,No,6
4943,Dalton Santos,No,2
4944,Elliott Hickman,No,2
4945,Sariah Olson,No,7
4946,Quentin Anthony,No,7
4947,Elias Arroyo,No,6
4948,Julius Odom,Yes,6
4949,Dalton Randall,Yes,6
4950,Ray Sweeney,Yes,6
4951,Elias Rojas,No,7
4952,Carina Lara,No,7
4953,Alivia Stephens,No,7
4954,Marley Mcdonald,Yes,6
4955,Quentin Patel,No,6
4956,Malachi Rice,No,6
4957,Jayvion Whitaker,No,6
4958,Sabrina Gutierrez,Yes,6
4959,Paloma Glover,No,7
4960,Brianna Rojas,No,7
4961,Macie Hale,Yes,6
4962,Mason Lynn,Yes,6
4963,Alexandra Jacobson,No,7
4964,Reid Ayala,No,7
4965,Makayla Hanna,No,6
4966,Jadyn Andrade,Yes,6
4967,Aurora Morris,No,7
4968,Dalton Reed,No,7
4969,Carissa Todd,No,6
4970,Elvis Little,No,7
4971,Vanessa Parker,Yes,6
